,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4
2022-12-28 00:00:00+00:00,0.070376456,0.07293439,0.08291,0.12750813,0.078847885
2022-12-28 01:00:00+00:00,0.05520308,0.05932045,0.06989908,0.101488024,0.059339523
2022-12-28 02:00:00+00:00,0.0396052,0.047750115,0.058659613,0.08046201,0.04227251
2022-12-28 03:00:00+00:00,0.028809547,0.03846824,0.050460935,0.065356046,0.029047906
2022-12-28 04:00:00+00:00,0.019882858,0.029785573,0.043415904,0.053505212,0.017950594
2022-12-28 05:00:00+00:00,0.012798429,0.023353875,0.03770566,0.04361698,0.008966565
2022-12-28 06:00:00+00:00,0.00698483,0.01811254,0.03296739,0.035889834,0.0014545918
2022-12-28 07:00:00+00:00,0.0027130842,0.014215231,0.026729822,0.02934894,-0.004147798
2022-12-28 08:00:00+00:00,0.0003748536,0.011721134,0.02059561,0.025235683,-0.007352233
2022-12-28 09:00:00+00:00,-0.0008995533,0.0113790035,0.017186582,0.022979766,-0.009429485
2022-12-28 10:00:00+00:00,-0.0012228489,0.011729896,0.014644563,0.02255699,-0.01044178
2022-12-28 11:00:00+00:00,-0.00051641464,0.012985945,0.012927115,0.023274928,-0.010071605
2022-12-28 12:00:00+00:00,0.00016415119,0.014446974,0.012214839,0.024738342,-0.008779049
2022-12-28 13:00:00+00:00,0.0004196167,0.01576525,0.01175791,0.02621445,-0.00793162
2022-12-28 14:00:00+00:00,-0.0003797412,0.01679653,0.01094383,0.026910871,-0.007619649
2022-12-28 15:00:00+00:00,-0.0013809204,0.017460108,0.010229588,0.027036816,-0.007879227
2022-12-28 16:00:00+00:00,-0.002030909,0.018364847,0.009703815,0.027508646,-0.00826472
2022-12-28 17:00:00+00:00,-0.0021113157,0.019223392,0.008403242,0.028050452,-0.0088303685
2022-12-28 18:00:00+00:00,-0.001992762,0.020355463,0.0071430802,0.029832631,-0.008944958
2022-12-28 19:00:00+00:00,-0.0015774965,0.020840824,0.006179154,0.03217551,-0.0087175965
2022-12-28 20:00:00+00:00,-0.0020089746,0.020864189,0.0051059127,0.03456363,-0.009136707
2022-12-28 21:00:00+00:00,-0.002918005,0.021054626,0.0035222173,0.03581676,-0.010134399
2022-12-28 22:00:00+00:00,-0.0049877763,0.020895422,0.001287818,0.034338802,-0.011793315
2022-12-28 23:00:00+00:00,-0.007535994,0.019756317,-0.001425147,0.032304794,-0.013953328
2022-12-29 00:00:00+00:00,-0.01026693,0.017994285,-0.0034265518,0.030766815,-0.016278923
2022-12-29 01:00:00+00:00,-0.012497723,0.01751113,-0.004570484,0.029910713,-0.017724812
2022-12-29 02:00:00+00:00,-0.013476968,0.018450916,-0.0046020746,0.030763179,-0.017447442
2022-12-29 03:00:00+00:00,-0.0131261945,0.02131766,-0.0035355687,0.0331181,-0.015640318
2022-12-29 04:00:00+00:00,-0.010964036,0.026122868,-0.0010012984,0.03798905,-0.012025684
2022-12-29 05:00:00+00:00,-0.0071073174,0.032838464,0.0030149221,0.044258684,-0.0067121983
2022-12-29 06:00:00+00:00,-0.0023514032,0.039970696,0.007723391,0.051544517,-0.001005888
2022-12-29 07:00:00+00:00,0.0022656322,0.046542466,0.012483716,0.060032338,0.004014671
2022-12-29 08:00:00+00:00,0.006776035,0.052223206,0.018131554,0.067621976,0.008720517
2022-12-29 09:00:00+00:00,0.011796713,0.05910659,0.024314582,0.074575156,0.014104664
2022-12-29 10:00:00+00:00,0.017879903,0.066114545,0.031691074,0.08186087,0.020798206
2022-12-29 11:00:00+00:00,0.024463952,0.07688993,0.040001392,0.09015301,0.028119564
2022-12-29 12:00:00+00:00,0.031710982,0.0890913,0.05165744,0.09935358,0.03574735
2022-12-29 13:00:00+00:00,0.042156816,0.101073086,0.06450111,0.10894492,0.04405445
2022-12-29 14:00:00+00:00,0.053896725,0.11091334,0.07514775,0.118404895,0.05268091
2022-12-29 15:00:00+00:00,0.06532705,0.11746687,0.08444893,0.12707236,0.060868323
2022-12-29 16:00:00+00:00,0.074353755,0.1211651,0.09140122,0.13331231,0.06739175
2022-12-29 17:00:00+00:00,0.081903815,0.123999834,0.09653139,0.13854226,0.0731135
2022-12-29 18:00:00+00:00,0.087922454,0.12639362,0.10038978,0.14308634,0.077783704
2022-12-29 19:00:00+00:00,0.09296,0.12951618,0.10359585,0.14774969,0.08159417
2022-12-29 20:00:00+00:00,0.098009706,0.13431573,0.107231915,0.15277329,0.08574253
2022-12-29 21:00:00+00:00,0.10293579,0.13936955,0.11038196,0.15753928,0.08961499
2022-12-29 22:00:00+00:00,0.10748577,0.14286113,0.11223513,0.16107568,0.09266728
2022-12-29 23:00:00+00:00,0.11176169,0.14380503,0.113309085,0.16316083,0.09516758
2022-12-30 00:00:00+00:00,0.1155346,0.14315403,0.11297929,0.16441253,0.09708476
2022-12-30 01:00:00+00:00,0.11900598,0.14286512,0.112452626,0.16415486,0.09902161
2022-12-30 02:00:00+00:00,0.12182695,0.14332354,0.11304873,0.16350755,0.10084033
2022-12-30 03:00:00+00:00,0.12655532,0.14644176,0.11612916,0.16345999,0.104779005
2022-12-30 04:00:00+00:00,0.1337992,0.15137881,0.12154782,0.16597071,0.110488
2022-12-30 05:00:00+00:00,0.14207637,0.15710157,0.12714154,0.1703439,0.11668891
2022-12-30 06:00:00+00:00,0.15127599,0.1623739,0.13253224,0.17695025,0.12338132
2022-12-30 07:00:00+00:00,0.15983218,0.16658896,0.13773513,0.18383893,0.1296649
2022-12-30 08:00:00+00:00,0.16717374,0.1678468,0.13973081,0.18924221,0.1346302
2022-12-30 09:00:00+00:00,0.17208743,0.16715264,0.13966286,0.19230995,0.13793242
2022-12-30 10:00:00+00:00,0.17503458,0.16502202,0.13824338,0.19298312,0.14038855
2022-12-30 11:00:00+00:00,0.17542529,0.16302663,0.13722473,0.18892285,0.1417048
2022-12-30 12:00:00+00:00,0.17473388,0.16136885,0.13679999,0.18270394,0.14230663
2022-12-30 13:00:00+00:00,0.17250508,0.15916479,0.13540035,0.17778847,0.14056557
2022-12-30 14:00:00+00:00,0.16945136,0.15713632,0.13297993,0.17392567,0.13902432
2022-12-30 15:00:00+00:00,0.16555125,0.15294391,0.12975806,0.16925624,0.13679695
2022-12-30 16:00:00+00:00,0.16104716,0.14786595,0.12710631,0.16313538,0.13406473
2022-12-30 17:00:00+00:00,0.15702337,0.14360309,0.12454003,0.1566383,0.1316827
2022-12-30 18:00:00+00:00,0.15284365,0.13940668,0.12220007,0.15068367,0.12910932
2022-12-30 19:00:00+00:00,0.14922506,0.13686436,0.12008864,0.14650205,0.12703007
2022-12-30 20:00:00+00:00,0.14729851,0.1367203,0.11920124,0.1443648,0.12619781
2022-12-30 21:00:00+00:00,0.1484372,0.13844907,0.12001681,0.14499012,0.12769645
2022-12-30 22:00:00+00:00,0.152008,0.14147586,0.12300658,0.14750823,0.13073385
2022-12-30 23:00:00+00:00,0.15988678,0.14448643,0.12874496,0.1519191,0.1365307
2022-12-31 00:00:00+00:00,0.16902918,0.14709246,0.13737947,0.15790865,0.1434809
2022-12-31 01:00:00+00:00,0.17809016,0.14829004,0.14688426,0.16485938,0.15053773
2022-12-31 02:00:00+00:00,0.18595272,0.14946961,0.15664238,0.17259768,0.15770638
2022-12-31 03:00:00+00:00,0.1907385,0.15058345,0.16512597,0.1795573,0.16413009
2022-12-31 04:00:00+00:00,0.19075668,0.15173942,0.16989487,0.18589136,0.16903979
2022-12-31 05:00:00+00:00,0.18823224,0.15137929,0.16991705,0.19120094,0.17192668
2022-12-31 06:00:00+00:00,0.18109107,0.14922255,0.16420633,0.19361916,0.17242265
2022-12-31 07:00:00+00:00,0.17530346,0.14693028,0.1548307,0.19683358,0.17286414
2022-12-31 08:00:00+00:00,0.16769952,0.14332312,0.14436328,0.19816867,0.17069852
2022-12-31 09:00:00+00:00,0.15868229,0.1387639,0.13507944,0.19637123,0.16634661
2022-12-31 10:00:00+00:00,0.14966178,0.13314831,0.12690026,0.19333836,0.16018903
2022-12-31 11:00:00+00:00,0.14160645,0.1270191,0.121834815,0.18946436,0.1536153
2022-12-31 12:00:00+00:00,0.13526279,0.12332481,0.1194067,0.18564853,0.14784479
2022-12-31 13:00:00+00:00,0.12942606,0.12362808,0.12012863,0.1818259,0.14223808
2022-12-31 14:00:00+00:00,0.12391406,0.124221385,0.12249851,0.17928436,0.13641804
2022-12-31 15:00:00+00:00,0.11819881,0.12366688,0.12373376,0.17640522,0.12944597
2022-12-31 16:00:00+00:00,0.11258745,0.121938884,0.12379533,0.17258903,0.121528745
2022-12-31 17:00:00+00:00,0.10728514,0.118425846,0.12328285,0.16875502,0.11279291
2022-12-31 18:00:00+00:00,0.10139012,0.114059985,0.122923136,0.164067,0.10329771
2022-12-31 19:00:00+00:00,0.0938468,0.10959613,0.12101686,0.1598508,0.09233862
2022-12-31 20:00:00+00:00,0.08559692,0.10391277,0.11797762,0.15554628,0.0807482
2022-12-31 21:00:00+00:00,0.07694739,0.09751314,0.11366415,0.15121672,0.06939131
2022-12-31 22:00:00+00:00,0.07051098,0.09072721,0.10887653,0.14626166,0.059093654
2022-12-31 23:00:00+00:00,0.064453125,0.08283341,0.10239011,0.14036247,0.04904121
2023-01-01 00:00:00+00:00,0.05864972,0.07340312,0.09379274,0.13328752,0.038250744
2023-01-01 01:00:00+00:00,0.052773654,0.063088596,0.08400178,0.12581113,0.027657807
2023-01-01 02:00:00+00:00,0.04676664,0.052749217,0.07462537,0.11822763,0.017989814
2023-01-01 03:00:00+00:00,0.041069508,0.042495847,0.06661701,0.110771686,0.00921613
2023-01-01 04:00:00+00:00,0.034983814,0.032632887,0.060031116,0.10263339,0.0009562373
2023-01-01 05:00:00+00:00,0.02916336,0.02320975,0.053551376,0.09414807,-0.0064649284
2023-01-01 06:00:00+00:00,0.023746908,0.014300287,0.04709673,0.08557251,-0.012769073
2023-01-01 07:00:00+00:00,0.018691063,0.004529655,0.040470958,0.0765979,-0.01628837
2023-01-01 08:00:00+00:00,0.013772368,-0.004235357,0.033982396,0.067586154,-0.01784581
2023-01-01 09:00:00+00:00,0.008220255,-0.012594402,0.027804255,0.05853334,-0.019209623
2023-01-01 10:00:00+00:00,0.0031378865,-0.020262241,0.021786213,0.050278157,-0.020458102
2023-01-01 11:00:00+00:00,-0.0015982985,-0.026607215,0.016180396,0.043890923,-0.021645099
2023-01-01 12:00:00+00:00,-0.0059685707,-0.031556845,0.010564387,0.039099842,-0.022565365
2023-01-01 13:00:00+00:00,-0.0098718405,-0.036247224,0.004497826,0.034823507,-0.023707181
2023-01-01 14:00:00+00:00,-0.013045788,-0.041087985,-0.0018034577,0.030534655,-0.024877697
2023-01-01 15:00:00+00:00,-0.0160442,-0.04567486,-0.008297026,0.025173515,-0.026399821
2023-01-01 16:00:00+00:00,-0.018601209,-0.04961863,-0.014223695,0.019251198,-0.027829915
2023-01-01 17:00:00+00:00,-0.020891666,-0.052521527,-0.019325376,0.014019221,-0.029151231
2023-01-01 18:00:00+00:00,-0.023062706,-0.055212826,-0.023770392,0.011801213,-0.030363053
2023-01-01 19:00:00+00:00,-0.02478525,-0.05714351,-0.027467728,0.010061413,-0.0313659
2023-01-01 20:00:00+00:00,-0.026099741,-0.058075964,-0.0301961,0.008605987,-0.032316983
2023-01-01 21:00:00+00:00,-0.02686581,-0.057881027,-0.031681,0.0075154603,-0.033135593
2023-01-01 22:00:00+00:00,-0.027321875,-0.056617618,-0.032176316,0.006151527,-0.03388959
2023-01-01 23:00:00+00:00,-0.027203262,-0.054301172,-0.03145215,0.004956782,-0.034421235
2023-01-02 00:00:00+00:00,-0.026276618,-0.05106002,-0.029297292,0.003820479,-0.034563065
2023-01-02 01:00:00+00:00,-0.024650961,-0.04698813,-0.025787741,0.0025700629,-0.034345806
2023-01-02 02:00:00+00:00,-0.022500813,-0.04251349,-0.02132824,0.0016345978,-0.033569366
2023-01-02 03:00:00+00:00,-0.019443274,-0.03728634,-0.015540361,0.0022789836,-0.03273624
2023-01-02 04:00:00+00:00,-0.016065449,-0.03152448,-0.00909555,0.0060961545,-0.031975895
2023-01-02 05:00:00+00:00,-0.012131959,-0.023851722,-0.0019583106,0.010952324,-0.030786306
2023-01-02 06:00:00+00:00,-0.008761674,-0.012621373,0.0047286153,0.016592294,-0.029706538
2023-01-02 07:00:00+00:00,-0.0041016936,0.0014201403,0.012053251,0.022625118,-0.021735638
2023-01-02 08:00:00+00:00,0.0006789565,0.015423,0.01854372,0.028954893,-0.013388395
2023-01-02 09:00:00+00:00,0.004875481,0.026605368,0.023951411,0.036811143,-0.005961895
2023-01-02 10:00:00+00:00,0.009636581,0.036487937,0.029058278,0.044145852,0.0013498664
2023-01-02 11:00:00+00:00,0.014433265,0.046054363,0.034501135,0.05180922,0.00869751
2023-01-02 12:00:00+00:00,0.018929899,0.055367827,0.04008776,0.058333844,0.016115308
2023-01-02 13:00:00+00:00,0.023846209,0.06575501,0.046332955,0.06410602,0.023975313
2023-01-02 14:00:00+00:00,0.027918339,0.074166596,0.052657306,0.07004765,0.031133413
2023-01-02 15:00:00+00:00,0.032416582,0.08373755,0.059289932,0.0767912,0.03894031
2023-01-02 16:00:00+00:00,0.04008454,0.09407824,0.06656927,0.084337085,0.04744774
2023-01-02 17:00:00+00:00,0.051080287,0.10474348,0.07421386,0.09258065,0.055742085
2023-01-02 18:00:00+00:00,0.06499481,0.11739725,0.08367592,0.10358307,0.06661582
2023-01-02 19:00:00+00:00,0.07642418,0.12769425,0.092399895,0.11439106,0.07532936
2023-01-02 20:00:00+00:00,0.08603907,0.13435179,0.10121089,0.12551448,0.082618654
2023-01-02 21:00:00+00:00,0.09450424,0.13788754,0.10967243,0.13411048,0.08922553
2023-01-02 22:00:00+00:00,0.10043156,0.13955289,0.118270874,0.14151332,0.09385294
2023-01-02 23:00:00+00:00,0.103319585,0.14080125,0.12384701,0.14597699,0.09631348
2023-01-03 00:00:00+00:00,0.10104036,0.13878947,0.12597883,0.14521351,0.09493947
2023-01-03 01:00:00+00:00,0.09533954,0.13437074,0.12468535,0.1432297,0.091035604
2023-01-03 02:00:00+00:00,0.08915377,0.13217765,0.12198776,0.14084998,0.08697933
2023-01-03 03:00:00+00:00,0.079737544,0.12924474,0.117329895,0.13691261,0.08032316
2023-01-03 04:00:00+00:00,0.0681147,0.12597358,0.11264819,0.13133875,0.07234943
2023-01-03 05:00:00+00:00,0.055911303,0.1215266,0.10663986,0.12587819,0.06376916
2023-01-03 06:00:00+00:00,0.044080853,0.11589408,0.10012025,0.120066434,0.055113614
2023-01-03 07:00:00+00:00,0.03622347,0.10966849,0.09372997,0.11444083,0.04745537
2023-01-03 08:00:00+00:00,0.031350315,0.10461652,0.08775771,0.1080654,0.040806234
2023-01-03 09:00:00+00:00,0.028213322,0.10137808,0.08257216,0.10325125,0.036276937
2023-01-03 10:00:00+00:00,0.026307583,0.09936899,0.07793987,0.099511,0.033200502
2023-01-03 11:00:00+00:00,0.025275886,0.09721047,0.07386899,0.09593925,0.0311445
2023-01-03 12:00:00+00:00,0.025253773,0.09530264,0.07010776,0.09342292,0.030251801
2023-01-03 13:00:00+00:00,0.025816977,0.09357631,0.066856325,0.091799766,0.030385792
2023-01-03 14:00:00+00:00,0.026726723,0.09182155,0.063913465,0.0907872,0.031076312
2023-01-03 15:00:00+00:00,0.027796686,0.09013438,0.06112039,0.08977327,0.032056272
2023-01-03 16:00:00+00:00,0.029730916,0.09034151,0.059158385,0.087593526,0.03442961
2023-01-03 17:00:00+00:00,0.03212315,0.09138793,0.0578717,0.08653948,0.037713706
2023-01-03 18:00:00+00:00,0.03534025,0.093672514,0.057603836,0.0869579,0.04226309
2023-01-03 19:00:00+00:00,0.039669096,0.09688753,0.057810187,0.08808139,0.04734695
2023-01-03 20:00:00+00:00,0.046331525,0.10046905,0.058231592,0.0897499,0.05293721
2023-01-03 21:00:00+00:00,0.054431975,0.10487664,0.059220076,0.09343317,0.0590806
2023-01-03 22:00:00+00:00,0.06299847,0.109386444,0.060661197,0.098502725,0.06564063
2023-01-03 23:00:00+00:00,0.0715273,0.11520922,0.062675595,0.103587836,0.07226026
2023-01-04 00:00:00+00:00,0.07986528,0.121846676,0.065203965,0.109185904,0.07855278
2023-01-04 01:00:00+00:00,0.08669114,0.12596071,0.06733948,0.11523077,0.083296
2023-01-04 02:00:00+00:00,0.09278333,0.12747431,0.069653094,0.120780915,0.08740848
2023-01-04 03:00:00+00:00,0.09735483,0.12647188,0.07145649,0.12543198,0.089992225
2023-01-04 04:00:00+00:00,0.09891516,0.12221849,0.07273066,0.12851712,0.089922786
2023-01-04 05:00:00+00:00,0.097694755,0.11751616,0.0727694,0.12951204,0.087888956
2023-01-04 06:00:00+00:00,0.095241606,0.11393589,0.07280427,0.12856457,0.08542663
2023-01-04 07:00:00+00:00,0.09349531,0.11225033,0.07417256,0.12893292,0.08368766
2023-01-04 08:00:00+00:00,0.091529846,0.11191189,0.07638174,0.12922457,0.08219516
2023-01-04 09:00:00+00:00,0.08855891,0.111985266,0.07882625,0.12991807,0.080346525
2023-01-04 10:00:00+00:00,0.086143255,0.11263645,0.08208108,0.13209012,0.07931465
2023-01-04 11:00:00+00:00,0.08541888,0.11436391,0.08674109,0.13512501,0.08037418
2023-01-04 12:00:00+00:00,0.08701658,0.11955047,0.093581855,0.13817021,0.08327377
2023-01-04 13:00:00+00:00,0.09109664,0.13074291,0.10237247,0.14003602,0.08763826
2023-01-04 14:00:00+00:00,0.097837806,0.14709246,0.11275309,0.14224103,0.094702005
2023-01-04 15:00:00+00:00,0.108695865,0.16695529,0.12667751,0.14989242,0.10539007
2023-01-04 16:00:00+00:00,0.12318945,0.18661255,0.14422148,0.16154751,0.119033515
2023-01-04 17:00:00+00:00,0.14382267,0.2090885,0.16554421,0.17772081,0.13800061
2023-01-04 18:00:00+00:00,0.16530299,0.22929353,0.18985802,0.19706067,0.15879965
2023-01-04 19:00:00+00:00,0.18897426,0.24538076,0.21582901,0.21815464,0.18013358
2023-01-04 20:00:00+00:00,0.21697783,0.26067817,0.24242485,0.24150077,0.20321393
2023-01-04 21:00:00+00:00,0.25180936,0.27908236,0.2709977,0.26777306,0.23041773
2023-01-04 22:00:00+00:00,0.29165828,0.2994067,0.299298,0.29910138,0.2603063
2023-01-04 23:00:00+00:00,0.33402753,0.32265478,0.3271256,0.33249876,0.29221147
2023-01-05 00:00:00+00:00,0.36989772,0.34660512,0.35160184,0.3647779,0.32153183
2023-01-05 01:00:00+00:00,0.39783698,0.3721946,0.37436825,0.39675114,0.3496579
2023-01-05 02:00:00+00:00,0.4191686,0.39724278,0.39429802,0.42118594,0.37517786
2023-01-05 03:00:00+00:00,0.43613338,0.41959947,0.4116202,0.43990412,0.39756274
2023-01-05 04:00:00+00:00,0.44931084,0.4378122,0.42477483,0.45510808,0.41631818
2023-01-05 05:00:00+00:00,0.45796996,0.4504208,0.43909603,0.46524158,0.42997986
2023-01-05 06:00:00+00:00,0.46292156,0.45981377,0.4492069,0.47213104,0.4398659
2023-01-05 07:00:00+00:00,0.4640357,0.46638918,0.45515078,0.47629955,0.44663125
2023-01-05 08:00:00+00:00,0.46273237,0.4697762,0.4576921,0.47822222,0.45077717
2023-01-05 09:00:00+00:00,0.45976442,0.47106802,0.45747,0.47904912,0.45247453
2023-01-05 10:00:00+00:00,0.45573926,0.47097123,0.45500427,0.47874978,0.45219445
2023-01-05 11:00:00+00:00,0.4511466,0.4699694,0.44985378,0.47790948,0.4501766
2023-01-05 12:00:00+00:00,0.4462086,0.4677961,0.44233412,0.47649637,0.44637638
2023-01-05 13:00:00+00:00,0.439834,0.46315902,0.43207765,0.47430936,0.4396572
2023-01-05 14:00:00+00:00,0.43155044,0.45479614,0.4191863,0.47050223,0.42961484
2023-01-05 15:00:00+00:00,0.4202479,0.44122893,0.40497637,0.46471748,0.41539192
2023-01-05 16:00:00+00:00,0.4074806,0.42348886,0.39038712,0.45518234,0.39828175
2023-01-05 17:00:00+00:00,0.3916071,0.40128,0.37575752,0.44239423,0.3785752
2023-01-05 18:00:00+00:00,0.37320238,0.37636286,0.36115706,0.42483708,0.3578335
2023-01-05 19:00:00+00:00,0.3535216,0.34991223,0.34562314,0.40292385,0.3379439
2023-01-05 20:00:00+00:00,0.3315866,0.3231511,0.32434,0.3771802,0.31814182
2023-01-05 21:00:00+00:00,0.3058312,0.2948014,0.2937973,0.35066637,0.2971837
2023-01-05 22:00:00+00:00,0.27914226,0.26276028,0.25148362,0.32258156,0.27560323
2023-01-05 23:00:00+00:00,0.2514587,0.22837329,0.2016266,0.29489222,0.25372434
2023-01-06 00:00:00+00:00,0.22198212,0.19427288,0.14992243,0.26421365,0.2304964
2023-01-06 01:00:00+00:00,0.19324172,0.16726196,0.10347676,0.22994313,0.20665228
2023-01-06 02:00:00+00:00,0.1705814,0.14346224,0.06800538,0.19637808,0.18577266
2023-01-06 03:00:00+00:00,0.15457016,0.12381965,0.041297257,0.16627243,0.1703471
2023-01-06 04:00:00+00:00,0.14121461,0.10816622,0.024702251,0.14577696,0.15788496
2023-01-06 05:00:00+00:00,0.13040346,0.09817791,0.014140606,0.13049963,0.14881319
2023-01-06 06:00:00+00:00,0.12176621,0.09087914,0.0075470805,0.12010768,0.14247948
2023-01-06 07:00:00+00:00,0.11521298,0.08556688,0.002603352,0.11197707,0.13809997
2023-01-06 08:00:00+00:00,0.111970186,0.08180416,0.0010038018,0.104643315,0.13616508
2023-01-06 09:00:00+00:00,0.11076695,0.07913363,0.00074082613,0.09971061,0.13637006
2023-01-06 10:00:00+00:00,0.10943562,0.07740605,0.0015518069,0.09493324,0.13633388
2023-01-06 11:00:00+00:00,0.10843855,0.07721406,0.0023733377,0.0911676,0.13601124
2023-01-06 12:00:00+00:00,0.10880047,0.07924312,0.0043538213,0.089444846,0.13728738
2023-01-06 13:00:00+00:00,0.11004174,0.08172202,0.005867243,0.09023705,0.13988411
2023-01-06 14:00:00+00:00,0.11135101,0.08524424,0.007847071,0.09116277,0.14224112
2023-01-06 15:00:00+00:00,0.11254978,0.08838731,0.009905279,0.09346965,0.1427561
2023-01-06 16:00:00+00:00,0.11394191,0.09166598,0.011824369,0.09652099,0.14309889
2023-01-06 17:00:00+00:00,0.11569005,0.09470427,0.014580369,0.10005131,0.14393866
2023-01-06 18:00:00+00:00,0.1173321,0.0970059,0.01732105,0.10252622,0.14431274
2023-01-06 19:00:00+00:00,0.11807448,0.098261714,0.019455492,0.10426882,0.14357662
2023-01-06 20:00:00+00:00,0.11806399,0.0985589,0.021102428,0.10490748,0.14184994
2023-01-06 21:00:00+00:00,0.118141055,0.099589705,0.022509217,0.10533962,0.14050663
2023-01-06 22:00:00+00:00,0.118169725,0.0999887,0.023847163,0.105551094,0.13901705
2023-01-06 23:00:00+00:00,0.11789179,0.099390686,0.025272012,0.10516873,0.13706154
2023-01-07 00:00:00+00:00,0.11738682,0.09852356,0.027102232,0.10486898,0.13493711
2023-01-07 01:00:00+00:00,0.11705792,0.098021746,0.029928565,0.10560456,0.13365155
2023-01-07 02:00:00+00:00,0.11653799,0.09684509,0.03262508,0.10672942,0.13247514
2023-01-07 03:00:00+00:00,0.11613494,0.09629923,0.035318375,0.10762772,0.13142002
2023-01-07 04:00:00+00:00,0.11653733,0.09699637,0.038306594,0.10831109,0.1304195
2023-01-07 05:00:00+00:00,0.117361486,0.09792328,0.041752577,0.11007014,0.12971276
2023-01-07 06:00:00+00:00,0.118406,0.099169016,0.045582116,0.1123229,0.12933105
2023-01-07 07:00:00+00:00,0.12040448,0.10186535,0.05065936,0.115148515,0.12968504
2023-01-07 08:00:00+00:00,0.1230548,0.1054641,0.056449056,0.11830464,0.13081193
2023-01-07 09:00:00+00:00,0.12691867,0.11055869,0.06319529,0.12221268,0.13304585
2023-01-07 10:00:00+00:00,0.13077307,0.116779625,0.06928444,0.12688288,0.13539028
2023-01-07 11:00:00+00:00,0.13643086,0.12457287,0.07619125,0.13340291,0.13906145
2023-01-07 12:00:00+00:00,0.14341408,0.13291603,0.08389354,0.14112493,0.14367253
2023-01-07 13:00:00+00:00,0.15222144,0.14225554,0.09301275,0.15040264,0.14966065
2023-01-07 14:00:00+00:00,0.16208225,0.15326393,0.1035226,0.16086677,0.15691346
2023-01-07 15:00:00+00:00,0.17234308,0.16628778,0.114150226,0.17137423,0.16447586
2023-01-07 16:00:00+00:00,0.18253452,0.17923778,0.124512315,0.18232343,0.17208701
2023-01-07 17:00:00+00:00,0.19355929,0.19027138,0.13464957,0.19337079,0.18017817
2023-01-07 18:00:00+00:00,0.20533758,0.20111126,0.14452982,0.20486507,0.18847942
2023-01-07 19:00:00+00:00,0.21711522,0.2126773,0.15496314,0.21643034,0.19628394
2023-01-07 20:00:00+00:00,0.22796851,0.22365147,0.1650477,0.2274861,0.2027514
2023-01-07 21:00:00+00:00,0.23902553,0.23347819,0.1755901,0.23899338,0.20919424
2023-01-07 22:00:00+00:00,0.25235403,0.24789435,0.18857306,0.25196448,0.21899867
2023-01-07 23:00:00+00:00,0.2666167,0.26467896,0.20313239,0.26526746,0.23055387
2023-01-08 00:00:00+00:00,0.28012478,0.2795877,0.2174316,0.27812764,0.24163228
2023-01-08 01:00:00+00:00,0.292369,0.29070383,0.23213017,0.29079446,0.25153697
2023-01-08 02:00:00+00:00,0.3068596,0.30350447,0.24768901,0.3056921,0.26317948
2023-01-08 03:00:00+00:00,0.32381368,0.31880927,0.26431108,0.3213717,0.2764904
2023-01-08 04:00:00+00:00,0.34266043,0.33502084,0.28402656,0.3364595,0.2920046
2023-01-08 05:00:00+00:00,0.36169195,0.3479601,0.3050145,0.35078678,0.30730766
2023-01-08 06:00:00+00:00,0.3789193,0.3568468,0.32473254,0.36549345,0.32230073
2023-01-08 07:00:00+00:00,0.38799894,0.36521727,0.33854115,0.37525615,0.33448136
2023-01-08 08:00:00+00:00,0.38748688,0.3721069,0.35065806,0.3836855,0.34348887
2023-01-08 09:00:00+00:00,0.38015133,0.3763517,0.3529961,0.3901073,0.34902322
2023-01-08 10:00:00+00:00,0.36805797,0.3751182,0.34656137,0.39409873,0.34877783
2023-01-08 11:00:00+00:00,0.35762745,0.3690012,0.33569986,0.39529225,0.34475285
2023-01-08 12:00:00+00:00,0.34971082,0.35899127,0.32587552,0.39183912,0.33839446
2023-01-08 13:00:00+00:00,0.33871955,0.34631836,0.31412876,0.3818535,0.32981032
2023-01-08 14:00:00+00:00,0.3202057,0.32748526,0.29514587,0.3645703,0.31665766
2023-01-08 15:00:00+00:00,0.29593635,0.3017854,0.26542413,0.34245995,0.2998566
2023-01-08 16:00:00+00:00,0.2693686,0.27171284,0.22673619,0.31979653,0.28104717
2023-01-08 17:00:00+00:00,0.24471593,0.24133277,0.1867798,0.29698148,0.26222885
2023-01-08 18:00:00+00:00,0.22161871,0.21566284,0.15189451,0.2721136,0.244295
2023-01-08 19:00:00+00:00,0.19956481,0.19580233,0.12559342,0.2446234,0.22707832
2023-01-08 20:00:00+00:00,0.18219393,0.18086791,0.10833329,0.22291902,0.21276897
2023-01-08 22:00:00+00:00,0.16950196,0.16923982,0.0988242,0.20737597,0.20164174
2023-01-08 23:00:00+00:00,0.16143787,0.15974641,0.09452158,0.1970925,0.19403535
2023-01-09 00:00:00+00:00,0.15576571,0.15430057,0.093394876,0.18819228,0.18800408
2023-01-09 01:00:00+00:00,0.15274829,0.1534791,0.096318126,0.18547234,0.18484998
2023-01-09 02:00:00+00:00,0.1540944,0.15813708,0.1037817,0.18805024,0.18530703
2023-01-09 03:00:00+00:00,0.15995187,0.16907543,0.11551654,0.19438693,0.18899214
2023-01-09 04:00:00+00:00,0.1705563,0.18695462,0.13194925,0.20517722,0.19581473
2023-01-09 05:00:00+00:00,0.18892425,0.20821589,0.15515268,0.22021696,0.20710427
